countries,Year,GDP [Euro],Population,GrDP (Territorial & Low GHG with VOLY) scenario [Euro],GrDP (Territorial & Low GHG with VSL) scenario [Euro],GrDP (Territorial & Central GHG with VOLY) scenario [Euro],GrDP (Territorial & Central GHG with VSL) scenario [Euro],GrDP (Territorial & High GHG with VOLY) scenario [Euro],GrDP (Territorial & High GHG with VSL) scenario [Euro],GrDP (Residential & Low GHG with VOLY) scenario [Euro],GrDP (Residential & Low GHG with VSL) scenario [Euro],GrDP (Residential & Central GHG with VOLY) scenario [Euro],GrDP (Residential & Central GHG with VSL) scenario [Euro],GrDP (Residential & High GHG with VOLY) scenario [Euro],GrDP (Residential & High GHG with VSL) scenario [Euro],GrDP (Footprint & Low GHG with VOLY) scenario [Euro],GrDP (Footprint & Low GHG with VSL) scenario [Euro],GrDP (Footprint & Central GHG with VOLY) scenario [Euro],GrDP (Footprint & Central GHG with VSL) scenario [Euro],GrDP (Footprint & High GHG with VOLY) scenario [Euro],GrDP (Footprint & High GHG with VSL) scenario [Euro],GrDP per capita (Territorial & Low GHG with VOLY) scenario [Euro],GrDP per capita (Territorial & Low GHG with VSL) scenario [Euro],GrDP per capita (Territorial & Central GHG with VOLY) scenario [Euro],GrDP per capita (Territorial & Central GHG with VSL) scenario [Euro],GrDP per capita (Territorial & High GHG with VOLY) scenario [Euro],GrDP per capita (Territorial & High GHG with VSL) scenario [Euro],GrDP per capita (Residential & Low GHG with VOLY) scenario [Euro],GrDP per capita (Residential & Low GHG with VSL) scenario [Euro],GrDP per capita (Residential & Central GHG with VOLY) scenario [Euro],GrDP per capita (Residential & Central GHG with VSL) scenario [Euro],GrDP per capita (Residential & High GHG with VOLY) scenario [Euro],GrDP per capita (Residential & High GHG with VSL) scenario [Euro],GrDP per capita (Footprint & Low GHG with VOLY) scenario [Euro],GrDP per capita (Footprint & Low GHG with VSL) scenario [Euro],GrDP per capita (Footprint & Central GHG with VOLY) scenario [Euro],GrDP per capita (Footprint & Central GHG with VSL) scenario [Euro],GrDP per capita (Footprint & High GHG with VOLY) scenario [Euro],GrDP per capita (Footprint & High GHG with VSL) scenario [Euro],GDP per capita [Euro]
France,2005,1765905000000.0,62772870.0,1628331410606.0,1409906518611.0,1607343924506.0,1388919032511.0,1397968765556.0,1179543873561.0,,,,,,,,,,,,,25940.050384919472,22460.44379699383,25605.710309342237,22126.10372141659,22270.270031559812,18790.66344363417,,,,,,,,,,,,,28131.659425481103
France,2006,1848151000000.0,63229635.0,1718033755698.0,1513227458819.0,1697497329438.0,1492691032559.0,1492622029368.0,1287815732489.0,,,,,,,,,,,,,27171.337549204578,23932.250420534612,26846.546392969056,23607.45926429909,23606.367953381352,20367.280824711386,,,,,,,,,,,,,29229.189762047496
France,2007,1941360000000.0,63645065.0,1816575548440.0,1621574032081.0,1796365024120.0,1601363507761.0,1594740983880.0,1399739467521.0,,,,,,,,,,,,,28542.284440121162,25478.393840606495,28224.733907020127,25160.84330750546,25056.789302988378,21992.89870347371,,,,,,,,,,,,,30502.91487643229
France,2008,1992380000000.0,64007193.0,1871765515000.0,1684792894239.0,1851755775040.0,1664783154279.0,1652134797820.0,1465162177059.0,1866044823970.24,1679072203209.24,1842221289990.4,1655248669229.4,1604553177191.52,1417580556430.52,1856321372470.24,1669348751709.24,1826015537490.4,1639042916729.4,1523678755191.52,1336706134430.52,29243.049527261726,26321.930634249184,28930.432475612546,26009.313582600007,25811.705222255256,22890.586329242717,29153.673774918392,26232.55488190585,28781.472888373653,25860.353995361114,25068.32594879641,22147.20705578387,29001.761918699354,26080.643025686815,28528.28646134193,25607.16756832939,23804.805112942853,20883.686219930314,31127.439067668536
France,2009,1936422000000.0,64350226.0,1822531052128.0,1646144834999.0,1802997936148.0,1626611719019.0,1608131850538.0,1431745633409.0,1817929551715.96,1641543334586.96,1795328768794.6,1618942551665.6,1569859053460.08,1393472836331.08,1809487639915.96,1633101422786.96,1781258915794.6,1604872698665.6,1499643787060.08,1323257569931.08,28322.061403917993,25581.026475322713,28018.51754410311,25277.48261550783,24990.30618071178,22249.271252116505,28250.554267143678,25509.519338548398,27899.338982812587,25158.304054217308,24395.548408176222,21654.513479580943,28119.36728731862,25378.33235872334,27680.69401643749,24939.65908784221,23304.405909313824,20563.370980718548,30091.922287887537
France,2010,1995289000000.0,64658856.0,1881078633442.0,1705194639839.0,1861502268802.0,1685618275199.0,1666204726322.0,1490320732719.0,1876231245638.98,1700347252035.98,1853423289130.3,1677539295527.3,1625886770627.04,1450002777024.04,1868248855838.98,1692364862235.98,1840119306130.3,1664235312527.3,1559493560227.04,1383609566624.04,29092.358724101152,26372.174599547507,28789.594866973828,26069.410742420187,25769.16495896556,23048.980834411916,29017.390063922256,26297.205939368614,28664.64710000901,25944.462975455364,25145.616102874446,22425.431978320805,28893.936135198248,26173.752010644606,28458.890552135657,25738.706427582016,24118.79294967792,21398.60882512428,30858.711759453337
France,2011,2058369000000.0,64978721.0,1954957145051.0,1797806321304.0,1936508779871.0,1779357956124.0,1752464374861.0,1595313551114.0,1949984123138.12,1792833299391.12,1928220410016.2,1771069586269.2,1711101462442.76,1553950638695.76,1940722146638.12,1783571322891.12,1912783782516.2,1755632958769.2,1634065340442.76,1476914516695.76,30086.11303769737,27667.61631556275,29802.199090237555,27383.702368102935,26969.819471531304,24551.322749396684,30009.579953691613,27591.08323155699,29674.64395022795,27256.14722809333,26333.258582340517,23914.761860205897,29867.04134478301,27448.54462264839,29437.079602046953,27018.582879912334,25147.699359037244,22729.202636902624,31677.58565146273
France,2012,2088804000000.0,65276983.0,1984893370119.0,1826486618804.0,1966553304459.0,1808146553144.0,1783589316089.0,1625182564774.0,1979634860316.09,1821228109001.09,1957789121454.15,1799382370139.15,1739851869474.32,1581445118159.32,1971878949216.09,1813472197901.09,1944862602954.15,1786455851639.15,1675342386674.32,1516935635359.32,30407.247377211046,27980.561215643193,30126.289759117695,27699.603597549845,27323.403045281673,24896.71688371382,30326.690501552286,27900.004339984433,29992.02829968643,27565.342138118576,26653.37442869135,24226.6882671235,30207.875097660228,27781.188936092374,29794.002626532998,27367.316464965144,25665.13202171614,23238.445860148287,31999.08917359125
France,2013,2117189000000.0,65600350.0,2014049008073.0,1857273845149.0,1995671893793.0,1838896730869.0,1812338301333.0,1655563138409.0,2009049810603.86,1852274647679.8599,1987339898011.1,1830564735087.1,1770757674764.28,1613982511840.28,2002239680703.86,1845464517779.8599,1975989681511.1,1819214518587.1,1714114689564.28,1557339526640.28,30701.802781128456,28311.95024339047,30421.665338569077,28031.812800831092,27626.96085208387,25237.108314345885,30625.59590922701,28235.74337148902,30294.653885400003,27904.801347662018,26993.113219125815,24603.26068138783,30521.783507311473,28131.930969573485,30121.633215540773,27731.780677802788,26129.65768573308,23739.805147995095,32274.05036710932
France,2014,2149765000000.0,66165980.0,2056270657291.0,1916381035422.0,2039053154191.0,1899163532322.0,1867288063741.0,1727398441872.0,2051658269862.82,1911768647993.82,2031365841810.7,1891476219941.7,1828924714338.3599,1689035092469.3599,2044881019662.82,1904991397793.82,2020070424810.7,1880180802941.7,1772555204738.3599,1632665582869.3599,31077.460914067924,28963.238138723253,30817.244060935845,28703.021285591174,28221.271168975356,26107.048393630685,31007.751564517297,28893.528789172626,30701.061811684795,28586.839036340123,27641.466420332017,25527.243644987346,30905.323546372623,28791.100771027952,30530.348448110344,28416.125672765673,26789.525444017603,24675.30266867293,32490.488314387545
France,2015,2198432000000.0,66458153.0,2105091956547.0,1966146172192.0,2087557673487.0,1948611889132.0,1912632325817.0,1773686541462.0,2100800031574.77,1961854247219.77,2080404465199.95,1941458680844.95,1876934410174.96,1737988625819.96,2095063843774.77,1956118059419.77,2070844152199.95,1931898367844.95,1829223895774.96,1690278111419.96,31675.450814093496,29584.72487479452,31411.61135620185,29320.885416902875,28779.49866913996,26688.772729840988,31610.869949617318,29520.14401031834,31303.976582074887,29213.250642775914,28242.349891592083,26151.623952293106,31524.557171710294,29433.831232411318,31160.12195222985,29069.396012930873,27524.446786460645,25433.720847161672,33079.94430720938
France,2016,2234129000000.0,66638391.0,2141481445736.0,2005266650508.0,2123581933616.0,1987367138388.0,1945012991276.0,1808798196048.0,2137713005746.49,2001498210518.49,2117301200300.15,1981086405072.15,1913669141204.52,1777454345976.52,2131690886146.49,1995476090918.49,2107264334300.15,1971049539072.15,1863580400404.52,1727365605176.52,32135.851625469168,30091.762727404388,31867.2450182058,29823.156120141015,29187.574340983112,27143.485442918332,32079.301040544182,30035.2121424794,31772.99404333082,29728.905145266035,28717.217094940363,26673.128196875583,31988.930917412006,29944.842019347227,31622.37717144386,29578.28827337908,27965.5671819045,25921.478283839715,33526.15461558788
France,2017,2297242000000.0,66809816.0,2205677489355.0,2073581664955.0,2187266439075.0,2055170614675.0,2003594294615.0,1871498470215.0,2202202711756.89,2070106887356.8901,2181475143078.15,2049379318678.15,1974692969830.72,1842597145430.72,2196500102956.89,2064404278556.8901,2171970795078.15,2039874970678.15,1927261747430.72,1795165923030.72,33014.272773255354,31037.080912706002,32738.69874263686,30761.506882087506,29989.51972289521,28012.327862345857,32962.26278720615,30985.070926656797,32652.01543255485,30674.823572005494,29556.928727819275,27579.736867269923,32876.906934706865,30899.715074157517,32509.755678389385,30532.56381784003,28846.984811793525,26869.79295124417,34384.7975872288
France,2018,2363306000000.0,67026224.0,2275664615976.0,2149703036592.0,2257994612016.0,2132033032632.0,2081715286796.0,1955753707412.0,2272118104464.87,2146156525080.87,2252083759497.45,2126122180113.45,2052217318036.76,1926255738652.76,2265536847264.87,2139575267880.87,2241114997497.45,2115153418113.45,1997477972436.76,1871516393052.76,33951.85466476524,32072.566650808196,33688.22644724847,31808.938433291423,31058.22113440256,29178.933120445516,33898.94236716766,32019.65435321062,33600.03928458584,31720.751270628793,30618.125198829042,28738.837184871998,33800.753079345035,31921.46506538799,33436.390471548126,31557.102457591074,29801.439693764638,27922.151679807594,35259.423237090006
France,2019,2437635000000.0,67177636.0,2353139078069.0,2233042417444.0,2335800108029.0,2215703447404.0,2162823240249.0,2042726579624.0,2349737435260.1,2229640774635.1,2330130703347.5,2210034042722.5,2134530211171.8,2014433550546.8,2343531078460.1,2223434417835.1,2319786775347.5,2199690114722.5,2082909084771.8,1962812424146.8,35028.608003845206,33240.86035781313,34770.501719188214,32982.75407315613,32195.58426034819,30407.83661431611,34977.97146747022,33190.223821438136,34686.10749189656,32898.35984586448,31774.416878435557,29986.669232403474,34885.58422121463,33097.836575182555,34532.12874813725,32744.38110210517,31005.989623865302,29218.24197783322,36286.40638679217
France,2020,2317832000000.0,67320216.0,2242056668455.0,2134380210793.0,2226486982855.0,2118810525193.0,2071160833655.0,1963484375993.0,2239005748569.49,2131329290907.49,2221402116379.15,2113725658717.15,2045784928575.52,1938108470913.52,2233077347769.49,2125400890107.49,2211521448379.15,2103844990717.15,1996475690175.52,1888799232513.52,33304.35939859432,31704.8924916254,33073.08138843464,31473.614481465716,30765.807906127335,29166.34099915841,33259.03987844439,31659.572971475463,32997.54885485142,31398.08194788249,30388.864595673906,28789.39768870498,33170.97716634614,31571.510259377214,32850.777668021,31251.31076105207,29656.40648234878,28056.939575379853,34429.95488903363
France,2021,2502118000000.0,67656682.0,2421991855999.0,2309085435204.0,2405286553399.0,2292380132604.0,2238631272699.0,2125724851904.0,2419111151692.66,2306204730897.66,2400485379555.1,2287578958760.1,2214671128944.68,2101764708149.68,2412240762292.66,2299334341497.66,2389034730555.1,2276128309760.1,2157526937744.68,2044620516949.68,35798.26536570327,34129.4513260937,35551.35253897021,33882.53849936064,33088.10314846655,31419.289108856978,35755.687098173985,34086.873058564415,35480.38875975473,33811.57472014516,32733.960097905485,31065.14605829591,35654.139265840146,33985.325226230576,35311.14237253166,33642.328332922094,31889.340032144642,30220.525992535077,36982.57032468722
Croatia,1990,,4772556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,1991,,4782179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,1992,,4595865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,1993,,4555771.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,1994,,4645155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,1995,17524700000.0,4658893.0,-235435106.0,-20085953932.0,-831067766.0,-20681586592.0,-6773212636.0,-26623731462.0,,,,,,,,,,,,,-50.53455960460994,-4311.31471188542,-178.38309787325014,-4439.16325015406,-1453.8244677437322,-5714.604620024542,,,,,,,,,,,,,3761.558808068784
Croatia,1996,19174100000.0,4581167.0,2933205348.0,-17267892569.0,2301946188.0,-17899151729.0,-3995615432.0,-24196713349.0,,,,,,,,,,,,,640.2747046767778,-3769.321783947191,502.48030425435263,-3907.116184369616,-872.1828809122217,-5281.779369536191,,,,,,,,,,,,,4185.418256963782
Croatia,1997,21277600000.0,4533028.0,5251289099.0,-15680515632.0,4537234079.0,-16394570652.0,-2586314811.0,-23518119542.0,,,,,,,,,,,,,1158.4506204241404,-3459.1702570555485,1000.9278740391633,-3616.693003440526,-570.5490482300131,-5188.1699257097025,,,,,,,,,,,,,4693.904383559951
Croatia,1998,22931700000.0,4536812.0,6819301715.0,-14962392043.0,6091888595.0,-15689805163.0,-1164923245.0,-22946617003.0,,,,,,,,,,,,,1503.1043197293607,-3297.9969289007345,1342.7685773622534,-3458.3326712678418,-256.7713286334104,-5057.872577263506,,,,,,,,,,,,,5054.584584946434
Croatia,1999,22183000000.0,4527460.0,6288556842.0,-15226970019.0,5540446962.0,-15975079899.0,-1922839698.0,-23438366559.0,,,,,,,,,,,,,1388.981204030516,-3363.2478296881695,1223.7428849730313,-3528.486148745654,-424.7060599099716,-5176.935093628657,,,,,,,,,,,,,4899.656761186184
Croatia,2000,23624900000.0,4497735.0,10055696921.0,-8275412554.0,9259451681.0,-9071657794.0,1315957501.0,-17015151974.0,,,,,,,,,,,,,2235.724630508467,-1839.9066539046876,2058.6921374869794,-2016.939146926175,292.5822666297592,-3783.0490177833954,,,,,,,,,,,,,5252.621597315093
Croatia,2001,25931700000.0,4295406.0,13235225238.0,-5691290407.0,12441445398.0,-6485070247.0,4522546518.0,-14403969127.0,,,,,,,,,,,,,3081.2512805541546,-1324.9714711484783,2896.4538853835934,-1509.7688663190395,1052.879871658232,-3353.3428800444008,,,,,,,,,,,,,6037.077752370788
Croatia,2002,28761200000.0,4305494.0,17168470835.0,-2319337847.0,16341734015.0,-3146074667.0,8094050025.0,-11393758657.0,,,,,,,,,,,,,3987.5728162668443,-538.6926208699862,3795.5537773365845,-730.7116598002459,1879.9352699132783,-2646.330167223552,,,,,,,,,,,,,6680.116149273463
Croatia,2003,31025700000.0,4305384.0,19861172512.0,-1061274017.0,18938429992.0,-1984016537.0,9732974852.0,-11189471677.0,,,,,,,,,,,,,4613.101296423269,-246.4992709128849,4398.7783649495605,-460.8222023865932,2260.6519771523285,-2598.9485901838257,,,,,,,,,,,,,7206.256166697326
Croatia,2004,33818000000.0,4305725.0,23500793292.0,3644846938.0,22591152252.0,2735205898.0,13516399972.0,-6339546382.0,,,,,,,,,,,,,5458.033964547201,846.5117809428145,5246.770811419679,635.2486278152925,3139.1693552189236,-1472.3528283854635,,,,,,,,,,,,,7854.194125263457
Croatia,2005,36845200000.0,4310861.0,26608413186.0,6439674155.0,25688287266.0,5519548235.0,16508935826.0,-3659803205.0,,,,,,,,,,,,,6172.412700386303,1493.8255153668838,5958.969047250654,1280.381862231234,3829.6145076354815,-848.9726773839379,,,,,,,,,,,,,8547.062872126937
Croatia,2006,40635900000.0,4312487.0,30914790113.0,11803772137.0,29969864033.0,10858846057.0,20543101473.0,1432083497.0,,,,,,,,,,,,,7168.6685926241635,2737.114833505585,6949.554638193692,2518.0008790751135,4763.6320928039895,332.0783336854117,,,,,,,,,,,,,9422.84579640472
Croatia,2007,44445100000.0,4313530.0,34527745403.0,15353000777.0,33474189263.0,14299444637.0,22963712533.0,3788967907.0,,,,,,,,,,,,,8004.52191198392,3559.266025042135,7760.277374447378,3315.021487505593,5323.647345213781,878.3914582719954,,,,,,,,,,,,,10303.649215375806
Croatia,2008,48590800000.0,4311967.0,38924366869.0,20085379620.0,37919396749.0,19080409500.0,27893623409.0,9054636160.0,38463037233.94,19624049984.94,37150514023.9,18311526774.9,24056532476.12,5217545227.119995,37825181133.94,18986193884.94,36087420523.9,17248433274.9,18751189676.12,-87797572.88000488,9027.055835306717,4658.055040773735,8793.990480214714,4424.989685681732,6468.886104415919,2099.8853098829372,8920.067624344065,4551.066829811081,8615.676795276959,4246.676000743976,5579.015905297976,1210.015110764993,8772.140680561795,4403.139886028812,8369.131888973177,4000.1310944401944,4348.639420505769,-20.361374027214236,11268.82464545763
Croatia,2009,45692400000.0,4309796.0,36521914153.0,18543252534.0,35613196273.0,17634534654.0,26547653613.0,8568991994.0,36055760390.59,18077098771.59,34836273335.65,16857611716.650002,22670438192.32,4691776573.32,35813903390.59,17835241771.59,34433178335.65,16454516716.650002,20658802192.32,2680140573.3199997,8474.163081732871,4302.582427103278,8263.31368654108,4091.733031911487,6159.839958318213,1988.25930368862,8366.0016368733,4194.420982243707,8083.044611775128,3911.463957145536,5260.211432819558,1088.6307781899652,8309.883667484493,4138.303012854901,7989.514662793785,3817.9340081641917,4793.4524493317085,621.8717947021157,10601.986729766328
Croatia,2010,45861800000.0,4302847.0,37265032059.0,20505696054.0,36371127999.0,19611791994.0,27453370829.0,10694034824.0,36799595220.21,20040259215.21,35595399934.35,18836063929.35,23582118392.08,6822782387.080002,36602921820.21,19843585815.21,35267610934.35,18508274929.35,21946295192.08,5186959187.080002,8660.552434004741,4765.611246228369,8452.805316805361,4557.86412902899,6380.280504744882,2485.3393169685096,8552.38292698067,4657.441739204299,8272.522805098577,4377.581617322206,5480.584922512932,1585.6437347365597,8506.675189754596,4611.734001978225,8196.34324305512,4301.402055278749,5100.412631934159,1205.4714441577871,10658.47797981197
Croatia,2011,45649200000.0,4289857.0,37458607776.0,21854482357.0,36524085516.0,20919960097.0,27201113446.0,11596988027.0,37076405196.57,21472279777.57,35887081216.95,20282955797.95,24022158658.36,8418033239.360001,36913405296.57,21309279877.57,35615414716.95,20011289297.95,22666413458.36,7062288039.360001,8731.90126757139,5094.45474685986,8514.056649440763,4876.610128729233,6340.7972447566435,2703.350724045114,8642.80678739874,5005.360266687211,8365.565849153014,4728.119328441484,5599.75744141588,1962.3109207043499,8604.810206160719,4967.363685449189,8302.238213756309,4664.79169304478,5283.7223847694695,1646.2758640579395,10641.193867301405
Croatia,2012,44717200000.0,4275984.0,37006232850.0,22232647047.0,36127079190.0,21353493387.0,27356474820.0,12582889017.0,36656084955.96,21882499152.96,35543499366.6,20769913563.6,24444133606.08,9670547803.080002,36377719455.96,21604133652.96,35079556866.6,20305971063.6,22128839606.08,7355253803.080002,8654.43669807932,5199.422412946354,8448.834043813073,4993.819758680107,6397.702802442665,2942.6885173097,8572.549606350258,5117.535321217291,8312.35555759797,4857.341272465004,5716.610166473963,2261.595881340997,8507.449853872231,5052.435568739265,8203.855970134593,4748.841685001627,5175.145558561492,1720.131273428526,10457.7566239724
