countries,Year,GHG: Territorial & Low scenario [Euro],GHG: Territorial & Central scenario [Euro],GHG: Territorial & High scenario [Euro],GHG: Residential & Low scenario [Euro],GHG: Residential & Central scenario [Euro],GHG: Residential & High scenario [Euro],GHG: Footprint & Low scenario [Euro],GHG: Footprint & Central scenario [Euro],GHG: Footprint & High scenario [Euro],Nox (Health - VOLY) [Euro],Nox (Health - VSL) [Euro],"Nox (Crops, Forests, Buildings & Ecosystems) [Euro]",Nox (Crops) [Euro],Nox (Forests) [Euro],Nox (Buildings) [Euro],Nox (Ecosystems) [Euro],Nox (Total - VOLY) [Euro],Nox (Total - VSL) [Euro],PM2.5 (Health - VOLY) [Euro],PM2.5 (Health - VSL) [Euro],PM10 (Health - VOLY) [Euro],PM10 (Health - VSL) [Euro],SOx (Health - VOLY) [Euro],SOx (Health - VSL) [Euro],SOx (Buildings) [Euro],SOx (Total - VOLY) [Euro],SOx (Total - VSL) [Euro],NMVOC (Health - VOLY) [Euro],NMVOC (Health - VSL) [Euro],NMVOC (Forests & Crops) [Euro],NMVOC (Forests) [Euro],NMVOC (Crops) [Euro],NMVOC (Total - VOLY) [Euro],NMVOC (Total - VSL) [Euro],NH3 (Health - VOLY) [Euro],NH3 (Health - VSL) [Euro],NH3 (Ecosystems) [Euro],NH3 (Total - VOLY) [Euro],NH3 (Total - VSL) [Euro],Pb (Total) [Euro],Hg (Total) [Euro],Cd (Total) [Euro],As (Total) [Euro],Ni (Total) [Euro],Cr (Total) [Euro],Health - VOLY (Total) [Euro],Health - VSL (Total) [Euro],Crops (Total) [Euro],Forests (Total) [Euro],Buildings (Total) [Euro],Ecosystems (Total) [Euro],Air Pollutants - VOLY [Euro],Air Pollutants - VSL [Euro],Heavy Metals (Total) [Euro]
Estonia,2009,737591400.0,1229319000.0,6134887200.0,1151805146.9399998,1919675244.8999999,9580093603.119999,1129974386.9399998,1883290644.8999999,9398517123.119999,68461138.0,245648276.0,12249796.0,2718150.0,1739616.0,1630890.0,6161140.0,80710934.0,257898072.0,57635778.0,194042630.0,76535037.0,257639760.0,115132975.0,363831140.0,7493215.0,122626190.0,371324355.0,4064876.0,11296574.0,708990.0,189064.0,519926.0,4773866.0,12005564.0,36842304.0,123663552.0,25815488.0,62657792.0,149479040.0,195186000.0,0.0,185175000.0,11044000.0,48000.0,9387000.0,358672108.0,1196121932.0,3238076.0,1928680.0,9124105.0,31976628.0,404939597.0,1242389421.0,400840000.0
Estonia,2010,984622590.0,1641037650.0,8189559320.0,1444773253.77,2407955422.95,12016844205.96,1335745453.77,2226242422.95,11110009805.96,79449451.0,285075902.0,14215942.0,3154425.0,2018832.0,1892655.0,7150030.0,93665393.0,299291844.0,85850151.0,289032085.0,114155352.0,384280960.0,175171785.0,553559484.0,11400729.0,186572514.0,564960213.0,3847296.0,10691904.0,671040.0,178944.0,492096.0,4518336.0,11362944.0,39307836.0,131939268.0,27543092.0,66850928.0,159482360.0,292779000.0,0.0,185175000.0,22088000.0,72000.0,12516000.0,497781871.0,1654579603.0,3646521.0,2197776.0,13293384.0,34693122.0,551612674.0,1708410406.0,512630000.0
Estonia,2011,1000411020.0,1667351700.0,8320878960.0,1446563843.5500002,2410939739.25,12031737365.400002,1482965873.5500002,2471609789.25,12334509805.400002,76393049.0,274109098.0,13669058.0,3033075.0,1941168.0,1819845.0,6874970.0,90062107.0,287778156.0,127183056.0,428187760.0,179051040.0,602739200.0,152711435.0,482582644.0,9938939.0,162650374.0,492521583.0,3893564.0,10820486.0,679110.0,181096.0,498014.0,4572674.0,11499596.0,39304134.0,131926842.0,27540498.0,66844632.0,159467340.0,357841000.0,0.0,185175000.0,33132000.0,96000.0,15645000.0,578536278.0,1930366030.0,3531089.0,2122264.0,11758784.0,34415468.0,630363883.0,1982193635.0,591889000.0
Estonia,2012,1033445070.0,1722408450.0,8595638360.0,1388902033.89,2314836723.15,11552137551.720001,1378718713.89,2297864523.15,11467438191.720001,70795942.0,254025884.0,12667564.0,2810850.0,1798944.0,1686510.0,6371260.0,83463506.0,266693448.0,60756591.0,204549485.0,86988276.0,292828480.0,89774040.0,283694496.0,5842776.0,95616816.0,289537272.0,3956516.0,10995434.0,690090.0,184024.0,506066.0,4646606.0,11685524.0,39818712.0,133654056.0,27901064.0,67719776.0,161555120.0,195186000.0,0.0,185175000.0,11044000.0,72000.0,12516000.0,352090077.0,1179747835.0,3316916.0,1982968.0,7529286.0,34272324.0,399191571.0,1226849329.0,403993000.0
Estonia,2013,1207287900.0,2012146500.0,10041569200.0,1542253273.47,2570422122.4500003,12827630401.560001,1385843173.47,2309738622.4500003,11526695601.560001,69152512.0,248129024.0,12373504.0,2745600.0,1757184.0,1647360.0,6223360.0,81526016.0,260502528.0,75733317.0,254971695.0,107435781.0,361660880.0,87681670.0,277082408.0,5706598.0,93388268.0,282789006.0,3787612.0,10526038.0,660630.0,176168.0,484462.0,4448242.0,11186668.0,40307376.0,135294288.0,28243472.0,68550848.0,163537760.0,227717000.0,0.0,185175000.0,11044000.0,72000.0,12516000.0,384098268.0,1287664333.0,3230062.0,1933352.0,7353958.0,34466832.0,431082472.0,1334648537.0,436524000.0
Estonia,2014,1309179690.0,2181966150.0,10889050120.0,1483930667.52,2473217779.2,12342534440.96,1388794367.52,2314657279.2,11551242040.96,65744756.0,235901512.0,11763752.0,2610300.0,1670592.0,1566180.0,5916680.0,77508508.0,247665264.0,65394135.0,220162725.0,90897282.0,305987360.0,92798925.0,293253420.0,6039645.0,98838570.0,299293065.0,3737044.0,10385506.0,651810.0,173816.0,477994.0,4388854.0,11037316.0,40566516.0,136164108.0,28425052.0,68991568.0,164589160.0,227717000.0,0.0,185175000.0,11044000.0,72000.0,12516000.0,359138658.0,1201854631.0,3088294.0,1844408.0,7605825.0,34341732.0,406018917.0,1248734890.0,436524000.0
Estonia,2015,1082886210.0,1804810350.0,9006863080.0,1286733500.64,2144555834.4,10702354830.720001,1423267100.64,2372111834.4,11837967630.720001,57861959.0,207616918.0,10353278.0,2297325.0,1470288.0,1378395.0,5207270.0,68215237.0,217970196.0,52823532.0,177841220.0,75132333.0,252917840.0,76144165.0,240622796.0,4955701.0,81099866.0,245578497.0,3708664.0,10306636.0,646860.0,172496.0,474364.0,4355524.0,10953496.0,40499880.0,135940440.0,28378360.0,68878240.0,164318800.0,195186000.0,0.0,185175000.0,11044000.0,72000.0,9387000.0,306170533.0,1025245850.0,2771689.0,1642784.0,6334096.0,33585630.0,350504732.0,1069580049.0,400864000.0
Estonia,2016,1225523250.0,2042538750.0,10193241000.0,1359570184.5600002,2265950307.6,11308171058.880001,1302951454.5600002,2171585757.6,10837247018.880001,58836683.0,211114366.0,10527686.0,2336025.0,1495056.0,1401615.0,5294990.0,69364369.0,221642052.0,47511003.0,159955505.0,66081798.0,222451040.0,74003380.0,233857712.0,4816372.0,78819752.0,238674084.0,3743924.0,10404626.0,653010.0,174136.0,478874.0,4396934.0,11057636.0,38585946.0,129516198.0,27037262.0,65623208.0,156553460.0,195186000.0,0.0,185175000.0,11044000.0,72000.0,9387000.0,288762734.0,967299447.0,2814899.0,1669192.0,6217987.0,32332252.0,331797064.0,1010333777.0,400864000.0
Estonia,2017,1333443510.0,2222405850.0,11090863480.0,1452794311.08,2421323851.8,12083559031.84,1333264411.08,2222107351.8,11089373831.84,59769849.0,214462698.0,10694658.0,2373075.0,1518768.0,1423845.0,5378970.0,70464507.0,225157356.0,49424784.0,166398640.0,69794838.0,234950240.0,82025535.0,259208484.0,5338479.0,87364014.0,264546963.0,3889092.0,10808058.0,678330.0,180888.0,497442.0,4567422.0,11486388.0,38271276.0,128459988.0,26816772.0,65088048.0,155276760.0,195186000.0,0.0,185175000.0,11044000.0,72000.0,9387000.0,303175374.0,1014288108.0,2870517.0,1699656.0,6762324.0,32195742.0,346703613.0,1057816347.0,400864000.0
Estonia,2018,1404103050.0,2340171750.0,11678571400.0,1379980058.9399998,2299966764.9,11477929379.119999,1387998698.9399998,2313331164.9,11544624099.119999,57661725.0,206898450.0,10317450.0,2289375.0,1465200.0,1373625.0,5189250.0,67979175.0,217215900.0,46629552.0,156987920.0,69763896.0,234846080.0,65118175.0,205779620.0,4238095.0,69356270.0,210017715.0,3822184.0,10622116.0,666660.0,177776.0,488884.0,4488844.0,11288776.0,37253226.0,125042838.0,26103422.0,63356648.0,151146260.0,195186000.0,0.0,185175000.0,11044000.0,48000.0,9387000.0,280248758.0,940177024.0,2778259.0,1642976.0,5611720.0,31292672.0,321574385.0,981502651.0,400840000.0
Estonia,2019,988302420.0,1647170700.0,8220166160.0,1002326914.89,1670544858.1499999,8336814339.719999,1148486914.89,1914144858.15,9552494339.720001,48161944.0,172811888.0,8617648.0,1912200.0,1223808.0,1147320.0,4334320.0,56779592.0,181429536.0,40308516.0,135706860.0,60749460.0,204500800.0,39845545.0,125915708.0,2593273.0,42438818.0,128508981.0,3885824.0,10798976.0,677760.0,180736.0,497024.0,4563584.0,11476736.0,36627588.0,122942844.0,25665036.0,62292624.0,148607880.0,195186000.0,0.0,185175000.0,11044000.0,48000.0,6258000.0,229578877.0,772677076.0,2409224.0,1404544.0,3740593.0,29999356.0,267132594.0,810230793.0,397711000.0
Estonia,2020,876717450.0,1461195750.0,7292062600.0,769011854.31,1281686423.85,6396225581.879999,971834054.31,1619723423.85,8083191181.879999,43896582.0,157507164.0,7854444.0,1742850.0,1115424.0,1045710.0,3950460.0,51751026.0,165361608.0,40777035.0,137284225.0,65308248.0,219847040.0,23323400.0,73704160.0,1517960.0,24841360.0,75222120.0,4108908.0,11418942.0,716670.0,191112.0,525558.0,4825578.0,12135612.0,35720598.0,119898474.0,25029506.0,60750104.0,144927980.0,162655000.0,0.0,185175000.0,11044000.0,48000.0,6258000.0,213134771.0,719660005.0,2268408.0,1306536.0,2563670.0,28979966.0,248253351.0,754778585.0,365180000.0
Estonia,2021,976358250.0,1627263750.0,8120821000.0,856570602.51,1427617670.85,7124491995.48,1075993302.51,1793322170.85,8949531595.48,42562948.0,152721896.0,7615816.0,1689900.0,1081536.0,1013940.0,3830440.0,50178764.0,160337712.0,38434440.0,129397400.0,62755533.0,211253840.0,24980035.0,78939284.0,1625779.0,26605814.0,80565063.0,4559204.0,12670346.0,795210.0,212056.0,583154.0,5354414.0,13465556.0,35939016.0,120631608.0,25182552.0,61121568.0,145814160.0,162655000.0,0.0,0.0,11044000.0,48000.0,6258000.0,209231176.0,705614374.0,2273054.0,1293592.0,2639719.0,29012992.0,244450533.0,740833731.0,180005000.0
Greece,1990,6409500300.0,10682500500.0,53310764400.0,,,,,,,2872247559.0,10779626545.0,137124545.0,88823959.0,6958559.0,29062217.0,12279810.0,3009372104.0,10916751090.0,2543408760.0,8861486690.0,2313636888.0,8060923572.0,6025962958.0,18642455012.0,65516288.0,6091479246.0,18707971300.0,381685646.0,1090163544.0,26965176.0,1605070.0,25360106.0,408650822.0,1117128720.0,1085226600.0,3723217960.0,14996850.0,1100223450.0,3738214810.0,16428155000.0,33806000.0,1481400000.0,22088000.0,1008000.0,18774000.0,15222168411.0,51157873323.0,114184065.0,8563629.0,94578505.0,27276660.0,15466771270.0,51402476182.0,17985231000.0
Greece,1991,6402913020.0,10671521700.0,53255974960.0,,,,,,,2869251300.0,10768381500.0,136981500.0,88731300.0,6951300.0,29031900.0,12267000.0,3006232800.0,10905363000.0,2551563660.0,8889899165.0,2305843116.0,8033769354.0,5962659537.0,18446613918.0,64828032.0,6027487569.0,18511441950.0,383169518.0,1094401752.0,27070008.0,1611310.0,25458698.0,410239526.0,1121471760.0,1054576620.0,3618063372.0,14573295.0,1069149915.0,3632636667.0,15582349000.0,33806000.0,1296225000.0,22088000.0,1056000.0,18774000.0,15127063751.0,50851129061.0,114189998.0,8562610.0,93859932.0,26840295.0,15370516586.0,51094581896.0,16954298000.0
Greece,1992,6471187380.0,10785312300.0,53823844240.0,,,,,,,2921478831.0,10964392905.0,139474905.0,90346431.0,7077831.0,29560353.0,12490290.0,3060953736.0,11103867810.0,2583012300.0,8999469325.0,2352035472.0,8194707768.0,5792056994.0,17918822716.0,62973184.0,5855030178.0,17981795900.0,376694224.0,1075907136.0,26612544.0,1584080.0,25028464.0,403306768.0,1102519680.0,1025908680.0,3519708808.0,14177130.0,1040085810.0,3533885938.0,14638950000.0,33806000.0,1481400000.0,33132000.0,1080000.0,18774000.0,15051186501.0,50673008658.0,115374895.0,8661911.0,92533537.0,26667420.0,15294424264.0,50916246421.0,16207142000.0
Greece,1993,6411780900.0,10686301500.0,53329733200.0,,,,,,,2861371209.0,10738807295.0,136605295.0,88487609.0,6932209.0,28952167.0,12233310.0,2997976504.0,10875412590.0,2578830300.0,8984898825.0,2345382252.0,8171527338.0,5738089562.0,17751864268.0,62386432.0,5800475994.0,17814250700.0,377174580.0,1077279120.0,26646480.0,1586100.0,25060380.0,403821060.0,1103925600.0,957790980.0,3286009188.0,13235805.0,971026785.0,3299244993.0,13955799000.0,33806000.0,1481400000.0,33132000.0,1008000.0,18774000.0,14858638883.0,50010386034.0,113547989.0,8518309.0,91338599.0,25469115.0,15097512895.0,50249260046.0,15523919000.0
Greece,1994,6594274890.0,10990458150.0,54847619720.0,,,,,,,2915451228.0,10941771140.0,139187140.0,90160028.0,7063228.0,29499364.0,12464520.0,3054638368.0,11080958280.0,2630310720.0,9164261680.0,2402002512.0,8368797528.0,5886653049.0,18211473486.0,64001664.0,5950654713.0,18275475150.0,379096004.0,1082767056.0,26782224.0,1594180.0,25188044.0,405878228.0,1109549280.0,908263860.0,3116090516.0,12551385.0,920815245.0,3128641901.0,13597958000.0,33806000.0,1481400000.0,33132000.0,1104000.0,18774000.0,15121777373.0,50885161406.0,115348072.0,8657408.0,93501028.0,25015905.0,15364299786.0,51127683819.0,15166174000.0
Greece,1995,6712008030.0,11186680050.0,55826860440.0,,,,,,,2822756658.0,10593885790.0,134761790.0,87293458.0,6838658.0,28561454.0,12068220.0,2957518448.0,10728647580.0,2589410760.0,9021762190.0,2361893100.0,8229052650.0,5793281386.0,17922610604.0,62986496.0,5856267882.0,17985597100.0,365320250.0,1043421000.0,25809000.0,1536250.0,24272750.0,391129250.0,1069230000.0,953576160.0,3271548896.0,13177560.0,966753720.0,3284726456.0,13175055000.0,33806000.0,1481400000.0,33132000.0,1128000.0,21903000.0,14886238314.0,50082281130.0,111566208.0,8374908.0,91547950.0,25245780.0,15122973160.0,50319015976.0,14746424000.0
Greece,1996,6942034260.0,11570057100.0,57740094480.0,,,,,,,2873258007.0,10783418785.0,137172785.0,88855207.0,6961007.0,29072441.0,12284130.0,3010430792.0,10920591570.0,2751379620.0,9586077655.0,2462207364.0,8578556766.0,5797861083.0,17936778762.0,63036288.0,5860897371.0,17999815050.0,372530346.0,1064014344.0,26318376.0,1566570.0,24751806.0,398848722.0,1090332720.0,964549020.0,3309194812.0,13329195.0,977878215.0,3322524007.0,13044931000.0,33806000.0,1481400000.0,33132000.0,1128000.0,21903000.0,15221785440.0,51258041124.0,113607013.0,8527577.0,92108729.0,25613325.0,15461642084.0,51497897768.0,14616300000.0
Greece,1997,7264221930.0,12107036550.0,60419877640.0,,,,,,,2974576470.0,11163669850.0,142009850.0,91988470.0,7206470.0,30097610.0,12717300.0,3116586320.0,11305679700.0,2801187240.0,9759612310.0,2527816260.0,8807144190.0,6095941670.0,18858947380.0,66277120.0,6162218790.0,18925224500.0,370166614.0,1057263096.0,26151384.0,1556630.0,24594754.0,396317998.0,1083414480.0,954853740.0,3275932044.0,13195215.0,968048955.0,3289127259.0,12752152000.0,33806000.0,1666575000.0,33132000.0,1224000.0,21903000.0,15724541994.0,52922568870.0,116583224.0,8763100.0,96374730.0,25912515.0,15972175563.0,53170202439.0,14508792000.0
Greece,1998,7607970720.0,12679951200.0,63278994560.0,,,,,,,3163586382.0,11873029410.0,151033410.0,97833582.0,7664382.0,32010066.0,13525380.0,3314619792.0,12024062820.0,2875459560.0,10018384390.0,2600567184.0,9060615096.0,6194422815.0,19163617410.0,67347840.0,6261770655.0,19230965250.0,378323154.0,1080559656.0,26727624.0,1590930.0,25136694.0,405050778.0,1107287280.0,953014980.0,3269623588.0,13169805.0,966184785.0,3282793393.0,12556966000.0,50709000.0,1666575000.0,33132000.0,1368000.0,21903000.0,16165374075.0,54465829550.0,122970276.0,9255312.0,99357906.0,26695185.0,16423652754.0,54724108229.0,14330653000.0
Greece,1999,7578000990.0,12630001650.0,63029722520.0,,,,,,,3120186237.0,11710147435.0,148961435.0,96491437.0,7559237.0,31570931.0,13339830.0,3269147672.0,11859108870.0,2969721840.0,10346803460.0,2657920656.0,9260439864.0,5988089217.0,18525285438.0,65104512.0,6053193729.0,18590389950.0,379204203.0,1083076092.0,26789868.0,1594635.0,25195233.0,405994071.0,1109865960.0,947558400.0,3250903040.0,13094400.0,960652800.0,3263997440.0,11678629000.0,33806000.0,1666575000.0,33132000.0,1392000.0,21903000.0,16062680553.0,54176655329.0,121686670.0,9153872.0,96675443.0,26434230.0,16316630768.0,54430605544.0,13435437000.0
Greece,2000,7820283240.0,13033805400.0,65044895520.0,,,,,,,3022502580.0,11343537900.0,144297900.0,93470580.0,7322580.0,30582540.0,12922200.0,3166800480.0,11487835800.0,2766016620.0,9637074405.0,3450875856.0,12023168664.0,6259657008.0,19365431712.0,68057088.0,6327714096.0,19433488800.0,372437604.0,1063749456.0,26311824.0,1566180.0,24745644.0,398749428.0,1090061280.0,913947300.0,3135589380.0,12629925.0,926577225.0,3148219305.0,11060540000.0,50709000.0,1481400000.0,33132000.0,1200000.0,21903000.0,16785436968.0,56568551517.0,118216224.0,8888760.0,98639628.0,25552125.0,17036733705.0,56819848254.0,12648884000.0
Greece,2001,7881536250.0,13135893750.0,65554365000.0,,,,,,,3202671072.0,12019715360.0,152899360.0,99042272.0,7759072.0,32405536.0,13692480.0,3355570432.0,12172614720.0,2937645900.0,10235047725.0,3602922300.0,12552912450.0,6319193069.0,19549617766.0,68704384.0,6387897453.0,19618322150.0,369666045.0,1055833380.0,26116020.0,1554525.0,24561495.0,395782065.0,1081949400.0,902616240.0,3096714544.0,12473340.0,915089580.0,3109187884.0,2179577000.0,50709000.0,1666575000.0,33132000.0,1296000.0,21903000.0,17334714626.0,58509841225.0,123603767.0,9313597.0,101109920.0,26165820.0,17594907730.0,58770034329.0,3953192000.0
Greece,2002,7859727540.0,13099545900.0,65372971920.0,,,,,,,3168463197.0,11891332235.0,151266235.0,97984397.0,7676197.0,32059411.0,13546230.0,3319729432.0,12042598470.0,2871486660.0,10004542415.0,3602705052.0,12552155538.0,6182908821.0,19127996694.0,67222656.0,6250131477.0,19195219350.0,384655768.0,1098646752.0,27175008.0,1617560.0,25557448.0,411830776.0,1125821760.0,896180580.0,3074634948.0,12384405.0,908564985.0,3087019353.0,2114515000.0,50709000.0,1666575000.0,33132000.0,1248000.0,21903000.0,17106400078.0,57749308582.0,123541845.0,9293757.0,99282067.0,25930635.0,17364448382.0,58007356886.0,3888082000.0
Greece,2003,8118009270.0,13530015450.0,67521219960.0,,,,,,,3236563182.0,12146913410.0,154517410.0,100090382.0,7841182.0,32748466.0,13837380.0,3391080592.0,12301430820.0,2846729220.0,9918285055.0,3473904144.0,12103401336.0,6267827470.0,19390708580.0,68145920.0,6335973390.0,19458854500.0,398305488.0,1137632832.0,28139328.0,1674960.0,26464368.0,426444816.0,1165772160.0,892097100.0,3060625260.0,12327975.0,904425075.0,3072953235.0,2114515000.0,50709000.0,1666575000.0,33132000.0,1272000.0,21903000.0,17115426604.0,57757566473.0,126554750.0,9516142.0,100894386.0,26165355.0,17378557237.0,58020697106.0,3888106000.0
Greece,2004,8159816700.0,13599694500.0,67868951600.0,,,,,,,3261038478.0,12238769890.0,155685890.0,100847278.0,7900478.0,32996114.0,13942020.0,3416724368.0,12394455780.0,2872448520.0,10007893630.0,3587850720.0,12500401680.0,6221795040.0,19248298560.0,67645440.0,6289440480.0,19315944000.0,409971956.0,1170954384.0,28963536.0,1724020.0,27239516.0,438935492.0,1199917920.0,923415720.0,3168073832.0,12760770.0,936176490.0,3180834602.0,2179577000.0,50709000.0,1666575000.0,33132000.0,1320000.0,21903000.0,17276520434.0,58334391976.0,128086794.0,9624498.0,100641554.0,26702790.0,17541576070.0,58599447612.0,3953216000.0
Greece,2005,8392813380.0,13988022300.0,69806892240.0,,,,,,,3388158450.0,12715854750.0,161754750.0,104778450.0,8208450.0,34282350.0,14485500.0,3549913200.0,12877609500.0,2838407040.0,9889289760.0,3349475352.0,11669879988.0,6469028040.0,20013160560.0,70333440.0,6539361480.0,20083494000.0,401934316.0,1147997424.0,28395696.0,1690220.0,26705476.0,430330012.0,1176393120.0,897302940.0,3078485564.0,12399915.0,909702855.0,3090885479.0,2374763000.0,50709000.0,1666575000.0,33132000.0,1344000.0,31290000.0,17344306138.0,58514668046.0,131483926.0,9898670.0,104615790.0,26885415.0,17617189939.0,58787551847.0,4157813000.0
Greece,2006,8169785190.0,13616308650.0,67951864120.0,,,,,,,3387793566.0,12714485330.0,161737330.0,104767166.0,8207566.0,34278658.0,14483940.0,3549530896.0,12876222660.0,2810596740.0,9792395935.0,3421710312.0,11921553228.0,5945094221.0,18392272294.0,64637056.0,6009731277.0,18456909350.0,374461282.0,1069529448.0,26454792.0,1574690.0,24880102.0,400916074.0,1095984240.0,870975240.0,2988159944.0,12036090.0,883011330.0,3000196034.0,2212108000.0,50709000.0,1481400000.0,33132000.0,1344000.0,31290000.0,16810631361.0,56878396179.0,129647268.0,9782256.0,98915714.0,26520030.0,17075496629.0,57143261447.0,3809983000.0
Greece,2007,8414500500.0,14024167500.0,69987274000.0,,,,,,,3378124140.0,12678195700.0,161275700.0,104468140.0,8184140.0,34180820.0,14442600.0,3539399840.0,12839471400.0,2805661980.0,9775202745.0,3319821000.0,11566561500.0,5777587977.0,17874060078.0,62815872.0,5840403849.0,17936875950.0,346601823.0,989957772.0,24486588.0,1457535.0,23029053.0,371088411.0,1014444360.0,882413760.0,3027403456.0,12194160.0,894607920.0,3039597616.0,2342232000.0,50709000.0,1481400000.0,33132000.0,1368000.0,31290000.0,16510210680.0,55911381251.0,127497193.0,9641675.0,96996692.0,26636760.0,16770983000.0,56172153571.0,3940131000.0
Greece,2008,8137051650.0,13561752750.0,67679604200.0,9005757556.95,15009595928.25,74905031108.6,8131021456.950001,13551702428.25,67629448308.600006,3192349065.0,11980976575.0,152406575.0,98723065.0,7734065.0,32301095.0,13648350.0,3344755640.0,12133383150.0,2656406400.0,9255181600.0,3500870052.0,12197353038.0,4982769201.0,15415138014.0,54174336.0,5036943537.0,15469312350.0,314148068.0,897263952.0,22193808.0,1321060.0,20872748.0,336341876.0,919457760.0,839525280.0,2880260768.0,11601480.0,851126760.0,2891862248.0,2277170000.0,50709000.0,1481400000.0,33132000.0,1296000.0,31290000.0,15486068066.0,52626173947.0,119595813.0,9055125.0,86475431.0,25249830.0,15726444265.0,52866550146.0,3874997000.0
Greece,2009,7675546410.0,12792577350.0,63841052680.0,8519100379.650001,14198500632.750002,70857279348.20001,8623774879.650002,14372958132.750002,71727905348.20001,3051321399.0,11451695745.0,145673745.0,94361799.0,7392399.0,30874137.0,13045410.0,3196995144.0,11597369490.0,2551772760.0,8890627690.0,3209024520.0,11180536380.0,4146956839.0,12829394546.0,45087104.0,4192043943.0,12874481650.0,300558987.0,858451068.0,21233772.0,1263915.0,19969857.0,321792759.0,879684840.0,788445960.0,2705016776.0,10895610.0,799341570.0,2715912386.0,2212108000.0,50709000.0,1481400000.0,33132000.0,1416000.0,28161000.0,14048080465.0,47915722205.0,114331656.0,8656314.0,75961241.0,23941020.0,14270970696.0,48138612436.0,3806926000.0
Greece,2010,7293293910.0,12155489850.0,60661682680.0,8161862197.23,13603103662.05,67885964942.03999,7818757897.23,13031263162.05,65032208542.03999,2552356563.0,9579066565.0,121852565.0,78931363.0,6183563.0,25825469.0,10912170.0,2674209128.0,9700919130.0,1969178340.0,6860811335.0,2414494272.0,8412319968.0,2748877770.0,8504172780.0,29886720.0,2778764490.0,8534059500.0,260389811.0,743720604.0,18395916.0,1094995.0,17300921.0,278785727.0,762116520.0,853399560.0,2927860936.0,11793210.0,865192770.0,2939654146.0,1203647000.0,33806000.0,925875000.0,22088000.0,1464000.0,31290000.0,10798696316.0,37027952188.0,96232284.0,7278558.0,55712189.0,22705380.0,10980624727.0,37209880599.0,2218170000.0
